transaction_id,timestamp,day_of_week,is_weekend,hour,total_amount,num_items,payment_method
2018,2024-09-19 15:04:59,Thursday,0,15,14.5,3,Card
2019,2024-06-19 12:17:50,Wednesday,0,12,8.5,1,Card
2020,2024-02-15 09:29:06,Thursday,0,9,4.5,1,Card
2021,2024-07-06 12:13:52,Saturday,0,12,3.25,1,Mobile Pay
2022,2024-05-01 15:28:54,Wednesday,0,15,2.5,1,Cash
2023,2024-12-22 17:51:06,Sunday,1,17,10.5,3,Card
2024,2024-03-03 13:33:30,Sunday,0,13,13.5,2,Cash
2025,2024-05-19 10:15:54,Sunday,0,10,6.25,2,Card
2026,2024-06-18 12:58:51,Tuesday,0,12,13.75,2,Mobile Pay
2027,2024-09-16 10:48:28,Monday,0,10,10.0,2,Card
2028,2024-06-21 11:47:57,Friday,0,11,8.0,2,Card
2029,2024-06-11 14:53:39,Tuesday,0,14,2.75,1,Card
2030,2024-03-01 19:51:44,Friday,1,19,3.0,1,Mobile Pay
2031,2024-01-22 10:19:23,Monday,1,10,8.0,2,Card
2032,2024-02-29 15:55:20,Thursday,0,15,2.5,1,Card
2033,2024-09-24 09:40:27,Tuesday,0,9,7.0,2,Card
2034,2024-09-25 12:24:37,Wednesday,0,12,6.25,2,Mobile Pay
2035,2024-04-23 10:57:40,Tuesday,0,10,7.75,2,Card
2036,2024-03-07 10:32:47,Thursday,0,10,11.5,2,Mobile Pay
2037,2024-09-26 09:52:11,Thursday,0,9,11.5,2,Card
2038,2024-03-05 09:09:56,Tuesday,0,9,10.0,3,Card
2039,2024-02-16 12:26:16,Friday,0,12,4.0,1,Card
2040,2024-01-13 12:49:30,Saturday,0,12,3.25,1,Cash
2041,2024-04-02 17:30:29,Tuesday,1,17,11.75,3,Card
2042,2024-01-17 11:39:05,Wednesday,1,11,14.5,3,Card
2043,2024-07-19 07:55:11,Friday,0,7,12.0,2,Card
2044,2024-12-17 09:28:50,Tuesday,0,9,6.75,2,Card
2045,2024-01-15 09:11:09,Monday,0,9,7.75,2,Cash
2046,2024-02-21 14:51:20,Wednesday,0,14,6.5,2,Card
2047,2024-03-14 09:10:20,Thursday,0,9,7.75,2,Card
2048,2024-04-14 09:19:17,Sunday,0,9,2.75,1,Cash
2049,2024-04-22 08:25:18,Monday,0,8,2.5,1,Card
2050,2024-10-22 15:49:31,Tuesday,0,15,7.25,2,Card
2051,2024-08-12 06:36:11,Monday,0,6,4.0,1,Card
2052,2024-11-01 12:33:58,Friday,1,12,2.75,1,Mobile Pay
2053,2024-03-11 13:35:58,Monday,1,13,2.5,1,Cash
2054,2024-03-09 15:25:46,Saturday,0,15,9.5,2,Card
2055,2024-05-15 14:31:38,Wednesday,0,14,10.25,3,Mobile Pay
2056,2024-06-27 13:44:47,Thursday,0,13,8.5,2,Card
2057,2024-11-22 12:59:03,Friday,0,12,10.5,2,Cash
2058,2024-04-13 08:19:15,Saturday,1,8,14.0,2,Card
2059,2024-08-23 07:53:55,Friday,0,7,4.0,1,Cash
2060,2024-01-12 15:41:36,Friday,1,15,18.25,4,Card
2061,2024-11-30 16:32:12,Saturday,0,16,8.5,1,Mobile Pay
2062,2024-07-31 19:05:13,Wednesday,0,19,7.75,2,Card
2063,2024-01-25 13:46:09,Thursday,0,13,4.0,1,Mobile Pay
2064,2024-08-23 10:48:42,Friday,0,10,3.0,1,Cash
2065,2024-02-15 08:24:25,Thursday,0,8,7.0,1,Card
2066,2024-01-17 11:46:21,Wednesday,0,11,10.5,2,Mobile Pay
2067,2024-11-14 14:13:02,Thursday,0,14,4.0,1,Card
2068,2024-10-01 06:11:29,Tuesday,0,6,7.5,2,Card
2069,2024-05-24 10:05:18,Friday,1,10,8.75,2,Mobile Pay
2070,2024-10-22 13:08:09,Tuesday,0,13,6.5,2,Cash
2071,2024-12-24 15:22:46,Tuesday,0,15,3.5,1,Cash
2072,2024-01-01 16:13:45,Monday,1,16,6.0,2,Card
2073,2024-02-19 09:29:07,Monday,0,9,4.0,1,Mobile Pay
2074,2024-06-16 12:24:19,Sunday,0,12,11.5,2,Card
2075,2024-03-20 07:30:59,Wednesday,0,7,3.0,1,Cash
2076,2024-04-28 12:17:03,Sunday,0,12,5.0,1,Card
2077,2024-08-08 10:37:01,Thursday,0,10,3.0,1,Mobile Pay
2078,2024-11-28 18:06:21,Thursday,1,18,18.25,5,Mobile Pay
2079,2024-05-07 07:01:39,Tuesday,0,7,7.0,1,Mobile Pay
2080,2024-11-23 11:27:57,Saturday,0,11,9.0,2,Card
2081,2024-07-09 09:53:11,Tuesday,0,9,16.0,3,Cash
2082,2024-08-10 08:02:35,Saturday,1,8,3.5,1,Card
2083,2024-01-14 15:47:50,Sunday,0,15,4.5,1,Card
2084,2024-02-16 11:27:33,Friday,0,11,2.5,1,Card
2085,2024-07-06 11:09:37,Saturday,0,11,3.25,1,Mobile Pay
2086,2024-02-01 11:12:32,Thursday,0,11,4.5,1,Card
2087,2024-12-30 11:05:03,Monday,1,11,8.0,1,Mobile Pay
2088,2024-06-02 10:25:11,Sunday,1,10,2.5,1,Card
2089,2024-09-29 16:43:22,Sunday,0,16,3.25,1,Card
2090,2024-01-16 09:35:00,Tuesday,0,9,8.0,1,Cash
2091,2024-11-06 10:52:51,Wednesday,0,10,13.5,3,Card
2092,2024-02-10 11:04:33,Saturday,1,11,5.5,1,Card
2093,2024-05-16 10:27:06,Thursday,0,10,4.0,1,Card
2094,2024-02-29 09:37:31,Thursday,1,9,4.5,1,Card
2095,2024-05-14 13:34:49,Tuesday,1,13,3.25,1,Cash
2096,2024-11-19 14:36:00,Tuesday,1,14,11.75,3,Card
2097,2024-09-13 07:37:19,Friday,0,7,6.25,2,Mobile Pay
2098,2024-09-27 19:40:14,Friday,0,19,7.5,2,Cash
2099,2024-07-14 12:47:18,Sunday,0,12,7.0,1,Mobile Pay
2100,2024-04-20 12:03:31,Saturday,1,12,4.5,1,Card
2101,2024-08-11 08:47:44,Sunday,0,8,17.0,4,Mobile Pay
2102,2024-01-08 07:52:58,Monday,0,7,5.5,1,Cash
2103,2024-03-12 07:29:03,Tuesday,0,7,12.5,2,Card
2104,2024-07-29 07:10:42,Monday,0,7,11.0,2,Cash
2105,2024-10-06 18:51:05,Sunday,1,18,9.5,3,Mobile Pay
2106,2024-08-17 17:57:07,Saturday,1,17,11.0,2,Card
2107,2024-05-28 18:32:01,Tuesday,1,18,28.5,4,Card
2108,2024-08-19 18:56:22,Monday,1,18,20.5,3,Card
2109,2024-10-03 10:51:01,Thursday,1,10,4.5,1,Card
2110,2024-04-02 16:24:36,Tuesday,1,16,6.0,2,Card
2111,2024-09-18 16:43:52,Wednesday,0,16,7.0,2,Card
2112,2024-03-18 12:48:25,Monday,1,12,24.5,5,Card
2113,2024-05-12 16:05:50,Sunday,0,16,7.75,2,Card
2114,2024-11-24 09:31:18,Sunday,0,9,11.25,2,Card
2115,2024-06-30 08:59:29,Sunday,0,8,8.5,2,Cash
2116,2024-05-29 13:56:38,Wednesday,0,13,12.75,3,Card
2117,2024-05-15 17:27:01,Wednesday,0,17,2.75,1,Card
2118,2024-01-06 08:21:06,Saturday,0,8,4.0,1,Mobile Pay
2119,2024-05-04 15:26:17,Saturday,0,15,5.75,2,Card
2120,2024-05-16 12:34:44,Thursday,0,12,10.5,2,Card
2121,2024-07-21 12:48:33,Sunday,1,12,9.75,2,Card
2122,2024-02-07 10:53:07,Wednesday,1,10,10.75,3,Card
2123,2024-04-14 15:06:14,Sunday,1,15,19.0,3,Card
2124,2024-06-13 12:06:25,Thursday,0,12,8.5,1,Card
2125,2024-07-03 16:17:48,Wednesday,0,16,3.0,1,Card
2126,2024-08-07 09:02:55,Wednesday,0,9,4.5,1,Card
2127,2024-08-01 10:04:30,Thursday,0,10,9.75,2,Cash
2128,2024-03-05 14:38:34,Tuesday,1,14,6.5,2,Mobile Pay
2129,2024-07-24 11:35:09,Wednesday,0,11,2.5,1,Card
2130,2024-02-23 15:53:20,Friday,1,15,23.0,4,Card
2131,2024-12-23 18:25:44,Monday,0,18,13.5,2,Card
2132,2024-12-18 17:05:20,Wednesday,1,17,4.5,1,Cash
2133,2024-03-04 12:46:38,Monday,0,12,5.5,2,Card
2134,2024-05-06 13:24:56,Monday,0,13,6.5,2,Card
2135,2024-02-01 11:38:34,Thursday,1,11,9.5,2,Card
2136,2024-11-27 10:32:37,Wednesday,1,10,5.25,2,Card
2137,2024-12-01 13:19:51,Sunday,0,13,4.0,1,Card
2138,2024-01-25 09:24:24,Thursday,0,9,11.5,2,Mobile Pay
2139,2024-08-10 12:26:03,Saturday,1,12,12.5,2,Mobile Pay
2140,2024-08-04 16:31:48,Sunday,0,16,4.0,1,Card
2141,2024-06-06 15:14:12,Thursday,1,15,11.0,3,Card
2142,2024-07-14 14:54:40,Sunday,0,14,4.75,1,Cash
2143,2024-02-25 12:21:38,Sunday,1,12,2.5,1,Cash
2144,2024-08-05 08:11:07,Monday,0,8,4.5,1,Mobile Pay
2145,2024-08-07 18:30:44,Wednesday,0,18,7.5,2,Card
2146,2024-07-18 08:05:11,Thursday,1,8,28.5,5,Cash
2147,2024-07-17 20:00:48,Wednesday,1,20,6.5,2,Mobile Pay
2148,2024-12-30 11:35:08,Monday,0,11,2.5,1,Card
2149,2024-08-15 17:57:00,Thursday,0,17,10.75,3,Cash
2150,2024-11-22 15:04:09,Friday,0,15,9.5,2,Card
2151,2024-09-02 11:27:22,Monday,1,11,14.0,3,Card
2152,2024-03-27 10:16:32,Wednesday,0,10,3.0,1,Cash
2153,2024-04-29 13:56:16,Monday,1,13,14.5,3,Card
2154,2024-11-30 10:41:29,Saturday,0,10,3.0,1,Card
2155,2024-02-27 08:12:09,Tuesday,0,8,16.5,3,Cash
2156,2024-12-15 18:46:52,Sunday,1,18,11.75,2,Card
2157,2024-05-30 13:43:47,Thursday,0,13,4.0,1,Card
2158,2024-10-02 10:10:52,Wednesday,0,10,4.5,1,Cash
2159,2024-10-04 09:54:04,Friday,1,9,7.0,2,Card
2160,2024-04-09 07:38:50,Tuesday,0,7,21.5,4,Mobile Pay
2161,2024-04-27 16:00:02,Saturday,0,16,12.25,3,Card
2162,2024-08-13 12:18:32,Tuesday,1,12,12.5,3,Mobile Pay
2163,2024-05-13 09:03:52,Monday,0,9,14.0,2,Cash
2164,2024-11-04 14:28:45,Monday,1,14,3.0,1,Cash
2165,2024-06-13 11:38:07,Thursday,1,11,5.75,2,Mobile Pay
2166,2024-11-14 12:27:37,Thursday,0,12,9.0,2,Cash
2167,2024-02-01 11:20:30,Thursday,1,11,4.5,1,Card
2168,2024-12-14 10:24:14,Saturday,1,10,3.25,1,Card
2169,2024-12-29 11:17:08,Sunday,1,11,10.5,3,Card
2170,2024-02-22 08:07:41,Thursday,0,8,7.5,2,Cash
2171,2024-04-17 19:33:55,Wednesday,0,19,6.0,2,Mobile Pay
2172,2024-03-15 08:52:07,Friday,0,8,4.5,1,Mobile Pay
2173,2024-02-02 13:24:29,Friday,0,13,3.0,1,Mobile Pay
2174,2024-11-19 12:55:35,Tuesday,0,12,9.25,3,Card
2175,2024-04-06 10:50:05,Saturday,0,10,7.0,1,Card
2176,2024-05-28 17:41:15,Tuesday,0,17,5.75,2,Card
2177,2024-05-21 10:48:49,Tuesday,0,10,11.5,3,Mobile Pay
2178,2024-06-10 15:50:06,Monday,0,15,4.0,1,Cash
2179,2024-08-22 15:25:58,Thursday,0,15,4.0,1,Cash
2180,2024-10-28 10:53:04,Monday,0,10,7.0,1,Card
2181,2024-12-08 10:17:05,Sunday,0,10,7.0,1,Card
2182,2024-06-02 16:45:05,Sunday,0,16,14.5,2,Mobile Pay
2183,2024-08-16 12:06:25,Friday,0,12,10.5,2,Cash
2184,2024-01-22 12:00:23,Monday,0,12,8.25,2,Card
2185,2024-10-10 08:34:46,Thursday,0,8,9.0,2,Cash
2186,2024-09-27 09:27:35,Friday,0,9,9.75,2,Card
2187,2024-12-04 14:50:39,Wednesday,1,14,8.5,1,Card
2188,2024-08-20 15:36:29,Tuesday,0,15,9.0,3,Mobile Pay
2189,2024-08-08 16:48:22,Thursday,0,16,9.0,1,Card
2190,2024-04-05 12:19:05,Friday,1,12,9.0,1,Mobile Pay
2191,2024-03-12 18:50:29,Tuesday,1,18,11.0,2,Card
2192,2024-12-27 08:47:08,Friday,0,8,4.0,1,Card
2193,2024-02-19 12:51:53,Monday,0,12,6.0,2,Cash
2194,2024-03-11 11:11:10,Monday,0,11,9.0,1,Card
2195,2024-02-08 12:51:45,Thursday,1,12,15.25,4,Cash
2196,2024-12-14 09:31:53,Saturday,0,9,11.0,3,Cash
2197,2024-03-05 15:23:31,Tuesday,0,15,9.0,3,Card
2198,2024-04-22 17:57:21,Monday,0,17,9.0,1,Card
2199,2024-03-10 09:55:30,Sunday,0,9,20.25,4,Mobile Pay
2200,2024-01-03 07:31:33,Wednesday,0,7,11.0,2,Card
